port_cluster,centroid_lat,centroid_lon,n_stay_points,avg_duration_hours,matched_port_name,distance_to_port_km,is_validated_port
123.0,29.46909729730492,-94.97051036146097,54.0,54.88580246913581,,10.869177942150325,False
363.0,26.933124950376207,-90.52157585277816,54.0,14.225308641975309,,169.58110012078257,False
208.0,33.78001221105938,-118.95552874608607,54.0,6.512345679012345,,46.91344734568592,False
268.0,29.57097156115091,-90.38443563634785,53.0,144.48742138364778,,42.18092584452155,False
412.0,29.107696092427123,-87.94196451045282,53.0,9.70125786163522,,150.73293291402484,False
258.0,29.46328942966388,-89.90969461265773,53.0,76.69182389937107,,22.0258995501742,False
322.0,28.507163390201587,-94.51307578691645,52.0,29.028846153846157,,93.7776953654001,False
236.0,46.02631473815419,-85.10540285980915,52.0,11.557692307692308,,35.88864616278866,False
461.0,27.9428204602386,-92.964739519586,51.0,7.800653594771242,,215.92307263491534,False
476.0,43.57132879895195,-91.2301937930762,51.0,6.941176470588236,,250.17298697663298,False
424.0,29.27062936784493,-93.77815013777165,50.0,5.583333333333334,,50.33159399246106,False
136.0,38.52320272130822,-74.8846366778596,50.0,48.06666666666667,,27.300394493807172,False
138.0,49.51763963457796,-123.48779229033047,50.0,45.87666666666667,PORT MELLON,0.3395981647183297,True
154.0,22.472172954433216,-97.61396794367816,49.0,11.197278911564624,,24.283366075597616,False
186.0,25.935859820707677,-80.14758247215399,49.0,4.115646258503401,,17.333353192280214,False
438.0,28.5922075475503,-91.26694180377145,49.0,6.200680272108843,,57.60329019972349,False
59.0,30.081603946722574,-85.79513667634721,49.0,36.58843537414966,,15.09965188143852,False
105.0,22.22612178875444,-97.7297689361172,47.0,11.322695035460992,,14.130958455326237,False
435.0,28.34153303486198,-91.08517966683004,46.0,8.934782608695652,,39.56023347389642,False
228.0,45.26641756517697,-66.06027405888823,46.0,9.623188405797102,ST JOHN,0.8045267283497007,True
391.0,29.554211501216983,-88.66097652064681,46.0,4.456521739130435,,88.9529021721343,False
477.0,36.90916462665907,-76.07138864791138,46.0,20.960144927536238,,21.371527269813665,False
320.0,40.32328828200183,-73.40684386922908,46.0,7.344202898550725,,57.21493257179871,False
242.0,43.07547903170924,-86.22957204263089,46.0,6.02536231884058,GRAND HAVEN,1.026372805833645,True
378.0,28.03042548368878,-89.0669442098093,45.0,18.425925925925924,,132.71868255713608,False
348.0,41.46435104717971,-82.16876419473617,45.0,9.75925925925926,LORAIN,1.2409517149987408,True
301.0,27.46719264558891,-80.3251296192432,44.0,97.17045454545456,FORT PIERCE,0.836971497651154,True
145.0,26.11955207111536,-92.05049802746298,43.0,6.600775193798449,,291.47482872270086,False
161.0,17.935909833635407,-66.15916972877962,41.0,19.451219512195124,LAS MAREAS,1.7560605504052484,True
151.0,41.19148160543976,-72.86214974869849,41.0,39.66666666666666,NEW HAVEN,6.515593783322915,True
162.0,40.17063039854656,-72.99446183357158,41.0,12.66260162601626,,64.45034501931599,False
441.0,28.585333224102826,-92.45720807166522,41.0,12.540650406504064,,172.34226003013876,False
176.0,48.373035548520186,-123.72080551133566,41.0,80.1829268292683,,22.255354802362454,False
493.0,27.67835095409709,-82.73710036223186,40.0,14.591666666666663,,15.393644640390502,False
349.0,34.40470639374491,-120.11132065382084,40.0,14.1625,,10.658759164653077,False
195.0,42.144411171718346,-80.08350468810104,40.0,39.4625,ERIE,1.4951814230563225,True
418.0,30.3871444288478,-88.26420454960223,40.0,77.325,,29.310101707140703,False
127.0,25.41751933969045,-79.20568690592458,40.0,14.0,,106.14040501913803,False
148.0,21.363853863332807,-157.9539939795369,38.0,48.89473684210526,,11.498961923234098,False
376.0,45.22353715773184,-74.09214947559461,38.0,6.8728070175438605,COTEAU LANDING,8.942783947406213,True
221.0,33.008465292523546,-79.8970236308766,38.0,40.25,,25.100660934708902,False
411.0,27.30427816076801,-93.53825183339916,38.0,6.385964912280701,,253.9095301479835,False
45.0,29.493317527748022,-89.70214633194445,37.0,50.45045045045045,PORT SULPHUR,2.1327117274643537,True
129.0,28.87478427210196,-94.3574480895048,37.0,31.0045045045045,,64.23838131603546,False
478.0,30.30334244237789,-90.36056903377556,37.0,6.225225225225225,,22.885804536536764,False
487.0,27.93779163214771,-90.01241404963474,36.0,11.50925925925926,,88.2299149835285,False
389.0,27.83232619642031,-94.59875226049742,36.0,6.092592592592593,,143.55681196952762,False
359.0,29.107117978816024,-89.99303306702058,36.0,33.21759259259259,,14.050762153904605,False
413.0,28.520039912825908,-88.28861221749163,36.0,11.708333333333334,,172.8297951189043,False
448.0,29.169291521632942,-88.45352097280522,36.0,7.226851851851852,,124.2316051566499,False
425.0,47.28151994393252,-91.26335323360738,35.0,19.880952380952383,,41.50001266189013,False
265.0,28.45365520435552,-92.0358486179168,35.0,6.252380952380952,,130.59863864277153,False
72.0,22.155919710619823,-80.48060333998751,35.0,5.1571428571428575,CIENFUEGOS,3.2197365350548695,True
299.0,23.313249699367653,-82.35015608406687,34.0,7.78921568627451,,20.076841240010655,False
444.0,28.30084723693501,-92.00858565325656,34.0,8.725490196078432,,129.094744228403,False
312.0,33.16959464299184,-117.8437386250574,33.0,9.994949494949497,,48.332513760075464,False
155.0,37.30728950954662,-77.26630602680103,33.0,66.57070707070707,,20.69613453698284,False
159.0,21.32408363173211,-158.11231993067466,33.0,112.2222222222222,BARBER'S POINT,0.9396162060825621,True
377.0,40.84093252685021,-70.98786117734721,33.0,14.404040404040405,,72.85598738863881,False
473.0,39.22824608342708,-94.2692821235703,33.0,32.08080808080808,,356.319910460296,False
352.0,41.67644821992618,-70.6251164029636,33.0,18.545454545454547,,14.07793585729095,False
277.0,28.726207531006548,-91.22762447057848,32.0,4.854166666666667,,59.97667742009331,False
243.0,20.898389942340494,-156.46908989780297,32.0,7.822916666666667,KAHULUI,0.308867628363457,True
386.0,30.03178216136627,-95.1442257563206,32.0,8.635416666666666,,33.618859104479895,False
339.0,27.504215238170733,-90.5572016235966,32.0,15.125,,106.0972057364646,False
330.0,43.87077960851197,-78.68104565791201,32.0,14.34375,,10.88152143334997,False
214.0,19.1220336987488,-92.4028368027326,32.0,4.057291666666667,,70.43959480441882,False
239.0,44.8452737632931,-87.38750726705621,32.0,88.80208333333333,STURGEON BAY,1.36793691987668,True
225.0,37.05345578171415,-75.5379015815106,32.0,27.671875,,48.60130266488161,False
371.0,44.19496659755265,-76.2575053708422,32.0,10.057291666666666,,14.028185422830271,False
141.0,41.26400143454045,-73.96287232620678,31.0,95.27956989247312,,26.42403365877034,False
160.0,43.02901144151184,-70.68228729855102,31.0,27.32258064516129,PORTSMOUTH,8.170193178160321,True
383.0,28.039052991912232,-89.44194644536516,31.0,11.763440860215052,,109.40626452723008,False
223.0,47.05356516505936,-122.90605593353438,31.0,99.53763440860214,OLYMPIA,0.6063475642577418,True
360.0,28.203297758750946,-91.5187087046884,31.0,4.430107526881721,,84.70027314153526,False
250.0,34.40564556660701,-119.68642674908553,31.0,11.795698924731182,SANTA BARBARA,1.257960661519736,True
344.0,45.31760873823932,-85.29359610314808,31.0,9.241935483870968,CHARLEVOIX,2.1081963481669255,True
393.0,28.97508581378601,-91.22178380275028,30.0,2.972222222222222,,77.44895160215452,False
163.0,42.481932639592586,-73.78792960752632,30.0,83.89444444444445,,18.94462869878064,False
382.0,42.79355159510765,-86.11723715507375,30.0,4.377777777777778,HOLLAND,1.736734975317222,True
372.0,27.916671974137305,-94.78829715896411,30.0,62.30555555555555,,126.65842835911137,False
280.0,28.310088769490065,-90.06955649500536,30.0,6.433333333333334,,63.60859571032557,False
404.0,44.93224614815281,-75.05255611021988,29.0,6.32183908045977,,26.80787340381198,False
464.0,28.97455664677995,-91.9611392392824,29.0,5.988505747126436,,108.23380393016143,False
286.0,29.127662003738177,-94.00364844308356,29.0,4.666666666666667,,66.82458870935545,False
479.0,34.78772192894911,-87.62323002895086,28.0,42.36309523809524,,233.93489332774757,False
468.0,27.112093137068516,-90.76518699225151,28.0,11.06547619047619,,148.9066019625185,False
300.0,40.12312393259796,-74.82499712620314,28.0,112.52380952380952,BRISTOL,3.336526897286223,True
230.0,42.11428397483451,-86.48679927177162,28.0,6.357142857142857,ST JOSEPH,0.3898202641747406,True
417.0,28.162428657977387,-92.98415344185034,28.0,17.035714285714285,,192.98179835082553,False
297.0,29.674081740865773,-93.03156344723064,28.0,4.559523809523809,,57.991352890278115,False
311.0,33.49930932990822,-118.33161497867724,28.0,3.6488095238095233,,16.552366501963327,False
451.0,29.32325752437833,-91.87651702973612,28.0,9.845238095238091,,76.36762588931272,False
445.0,28.268594428456343,-88.40001926057457,28.0,4.94047619047619,,172.02625704645104,False
458.0,28.66991476572628,-89.97282157380575,28.0,6.982142857142857,,24.112705003520997,False
437.0,28.025769330865018,-90.5734189417606,28.0,13.821428571428571,,48.77485810838891,False
226.0,28.668448172262515,-94.6872018376894,28.0,20.89880952380952,,70.30873333162383,False
485.0,37.63648254026877,-123.48448426427694,27.0,3.8333333333333335,,86.336784139394,False
341.0,19.577531107352456,-92.2352284788923,27.0,4.450617283950617,,70.60660184493184,False
454.0,28.021608584165577,-94.4393986380554,27.0,7.574074074074074,,135.23896530553998,False
410.0,27.35589698568703,-94.62618028405312,27.0,20.17283950617284,,190.33040742540945,False
142.0,25.808372045140395,-77.9723227524626,27.0,10.37037037037037,,93.12501409187534,False
347.0,46.25295514969207,-83.53675392817792,27.0,7.574074074074074,THESSALON,2.3233903789224586,True
400.0,28.23547712822733,-88.99404985093135,27.0,7.512345679012346,,123.14234864899889,False
353.0,41.452477744212,-70.58895492628166,26.0,4.833333333333334,VINEYARD HAVEN,0.9608729503393533,True
422.0,28.31907828585158,-91.20998591747738,26.0,6.769230769230769,,51.970780194270176,False
232.0,46.40151907399641,-84.24278118721544,26.0,6.794871794871795,,13.688933618882576,False
482.0,26.91249937533341,-91.56913767679536,26.0,13.423076923076923,,191.18476457910427,False
415.0,27.99156194980345,-90.32718033328304,26.0,6.461538461538462,,62.71223631799101,False
480.0,28.9493777821981,-90.04067077187982,25.0,9.033333333333331,LOOP TERMINAL,7.706523288764619,True
481.0,32.74353590231554,-91.16102968560844,25.0,7.9,,255.03830197925907,False
307.0,28.389238539520303,-89.67228427451879,25.0,5.246666666666666,,64.40556836220127,False
209.0,26.54499108653231,-77.06462184883628,25.0,5.806666666666667,,114.83825359153197,False
85.0,26.112797196925342,-79.0871472024607,25.0,19.953333333333333,,54.16394424685659,False
97.0,17.901707704823387,-62.859049452077045,25.0,8.786666666666667,GUSTAVIA,0.9761868967329648,True
465.0,27.031384207034662,-90.99121731954956,25.0,10.953333333333331,,160.32509306568392,False
357.0,28.97199358955377,-88.62644788453737,25.0,25.326666666666664,,117.26413812183613,False
298.0,29.61864151016003,-93.13871987107422,25.0,15.013333333333335,,59.747505279670506,False
263.0,28.111862341142565,-92.44572578984732,25.0,6.92,,175.02943980736336,False
321.0,37.17415911993032,-122.77189892385042,25.0,5.066666666666666,,44.31246864411292,False
316.0,28.475333141436,-89.60325110672738,24.0,11.5625,,60.701875512300376,False
342.0,18.64980083524713,-91.84553967922328,23.0,5.333333333333333,CIUDAD DEL CARMEN,2.8823871503307075,True
489.0,29.123997982780665,-88.7880525646161,23.0,5.050724637681159,,95.56530967442863,False
470.0,29.59064626654293,-94.19640281696178,23.0,10.384057971014494,,32.74075745842044,False
303.0,22.67974679903173,-83.96952799380188,23.0,8.376811594202898,,108.76412059521707,False
199.0,43.22752177786214,-77.61626588933078,23.0,32.68115942028985,ROCHESTER,4.547760286124264,True
294.0,27.798792961240007,-90.6469749928483,23.0,7.282608695652174,,72.59738264096168,False
447.0,37.99247264899951,-122.44912252958042,23.0,8.166666666666668,POINT SAN PABLO,3.1857473902293334,True
346.0,44.23346314150536,-83.53227537298788,23.0,20.81159420289855,TAWAS CITY,4.498902048037892,True
373.0,28.638421960741358,-89.55554939939239,22.0,6.212121212121212,,52.55466417405983,False
368.0,28.581989570918065,-88.845023876933,22.0,10.704545454545457,,119.0516678850873,False
374.0,28.683850283717423,-95.12274396263264,22.0,34.67424242424243,,36.01062909719509,False
466.0,28.404376531389733,-87.9929926713206,22.0,8.674242424242424,,203.58209335685484,False
467.0,28.138368011694634,-89.49866201062429,22.0,18.6969696969697,,97.075160552705,False
486.0,27.97858010420879,-93.52113666627002,22.0,9.196969696969695,,193.1505472058651,False
216.0,22.6504876806926,-97.68460041384463,22.0,7.893939393939394,,25.177419841142058,False
338.0,41.91907032723531,-82.81293345888513,22.0,12.15151515151515,,12.691777397427478,False
76.0,18.263628931071963,-94.36004566690816,21.0,6.277777777777779,,13.978988586782767,False
475.0,35.41865789367274,-121.85111647415306,21.0,4.4523809523809526,,90.93109220332099,False
369.0,39.74031118393308,-73.56054870359732,21.0,20.19047619047619,,46.20901769531237,False
323.0,44.89309428165296,-66.99875286534902,21.0,14.738095238095235,EASTPORT,1.4369740101125055,True
319.0,44.08195820781767,-76.40123732525956,20.0,4.858333333333333,,13.373182430919655,False
326.0,29.910406303647463,-85.73543796478351,20.0,40.825,,26.117465398368996,False
308.0,38.03162638832648,-121.8616150038786,20.0,83.00833333333333,PITTSBURG,1.9115909828792224,True
317.0,30.736209584042285,-81.26856834522901,20.0,22.20833333333333,,19.830222173342115,False
337.0,46.19653437042333,-82.69796822584189,20.0,8.333333333333332,,19.456073668376206,False
436.0,34.248074504350214,-119.27944318161522,20.0,8.816666666666666,VENTURA,3.9368276125040373,True
443.0,29.524667048436395,-94.01752794741962,20.0,8.491666666666667,,25.834158172753487,False
296.0,29.510005368361384,-93.28118536883176,20.0,3.9333333333333336,,61.085903970327024,False
247.0,29.41224361442778,-88.87589334846565,20.0,6.55,,78.58199556642438,False
241.0,45.98153191547196,-83.26945350173727,20.0,13.291666666666668,COCKBURN,5.060593839182186,True
267.0,29.432716343738257,-88.65622641419435,20.0,5.341666666666667,,99.60248495580818,False
472.0,27.70236122472664,-90.2751733718298,19.0,19.7719298245614,,92.99649467066314,False
343.0,30.000735225167976,-87.89407006148261,19.0,5.9035087719298245,,75.42193191228753,False
327.0,26.448605385214854,-90.78032002719569,19.0,11.052631578947368,,222.68598933171413,False
325.0,27.321912900217388,-90.7264730582031,19.0,9.13157894736842,,125.46454187492763,False
432.0,28.673258405453524,-91.62519539683218,19.0,27.657894736842103,,93.70518786695823,False
408.0,28.44196136761533,-88.30050079522506,19.0,13.842105263157896,,174.48676383956956,False
387.0,29.200223595615796,-91.60326607055156,19.0,10.105263157894736,,67.00399534448017,False
396.0,48.516320729475126,-125.50569816527734,19.0,6.219298245614034,,48.33226610940155,False
399.0,48.38772663811425,-125.55745189569174,19.0,4.324561403508772,,62.52433988293674,False
351.0,30.42748675191625,-89.05893656289103,19.0,241.8684210526316,GULFPORT,8.928250082376872,True
452.0,29.34112966970059,-92.00316435203786,19.0,11.13157894736842,,85.92838944052029,False
462.0,28.26868403096972,-92.26158151688377,19.0,7.938596491228071,,154.12388591460956,False
158.0,38.01591425351507,-121.7865603212548,19.0,38.78947368421053,ANTIOCH,1.180332141135425,True
433.0,28.75846539812813,-91.38813422591204,19.0,10.201754385964913,,75.42757467484138,False
150.0,41.70345857604288,-71.16872889679227,19.0,100.02631578947368,FALL RIVER,0.4209525200071938,True
474.0,39.15353932738928,-94.01074745251236,19.0,33.061403508771924,,333.14082925089576,False
306.0,36.51924651463344,-75.30573976650909,18.0,8.296296296296298,,85.08497063185303,False
483.0,38.90918018445905,-76.51267838449422,18.0,86.30555555555556,ANNAPOLIS,8.627126528881133,True
492.0,40.88268378277096,-73.7220917790276,18.0,8.796296296296298,CITY ISLAND,6.3030140071840774,True
497.0,27.72517715240632,-96.19175388895329,18.0,9.37962962962963,,83.14530468419679,False
381.0,47.37543895536245,-87.91561602986562,18.0,11.61111111111111,,10.791887336348697,False
273.0,38.45669568247014,-90.28376134517174,18.0,3.8148148148148144,,29.810159935991276,False
427.0,29.355797162261453,-87.88408698898554,18.0,10.861111111111112,,128.6641953927915,False
200.0,49.78001726806596,-124.15756972623264,18.0,11.73148148148148,,26.442558505893235,False
439.0,29.419493504265866,-92.88980356361247,18.0,10.47222222222222,,89.42981782016658,False
397.0,28.56552952093665,-89.12701552104299,18.0,12.203703703703702,,93.6721943265826,False
345.0,44.23080003763192,-86.30347790328068,18.0,6.101851851851851,MANISTEE,2.3794690488909747,True
490.0,27.767110399701508,-96.51080927589416,17.0,7.401960784313725,,53.54389496468689,False
367.0,10.974588250737504,-74.75780447773255,17.0,7.519607843137255,BARRANQUILLA,1.3083534146707378,True
120.0,28.645179762888223,-96.55194022030304,17.0,51.52941176470589,PORT LAVACA,7.068195903374325,True
130.0,30.13657111662937,-85.6281669524942,17.0,60.57843137254901,PANAMA CITY,2.1302557242542397,True
354.0,29.07083982802852,-88.09475472516168,17.0,17.441176470588236,,149.35902370244472,False
429.0,28.74205701958279,-88.82607865215628,17.0,10.284313725490197,,117.05616458082854,False
350.0,43.94805190507525,-86.45301120193186,17.0,5.970588235294118,LUDINGTON,0.32409128328118214,True
403.0,29.08326857457939,-88.68504615476546,17.0,8.235294117647058,,106.54946956113592,False
495.0,28.63438233442143,-89.81093271253522,16.0,8.989583333333332,,34.183197696345516,False
366.0,28.68019243338143,-89.07675196311529,16.0,12.666666666666666,,94.34574728895608,False
379.0,20.19449669312617,-94.15833778538205,16.0,14.625,,219.34879242030598,False
82.0,28.38173957633601,-96.2252558637336,16.0,20.635416666666668,,18.69934246660804,False
206.0,41.16794404705913,-73.17147627843575,16.0,27.21875,BRIDGEPORT,1.002591723761618,True
405.0,44.57421660429444,-80.94285862694886,16.0,9.854166666666666,OWEN SOUND,1.2636387942117118,True
457.0,28.23099405812524,-92.53728297501472,16.0,7.458333333333333,,181.4496281434139,False
463.0,28.15069339500436,-92.18272390998088,16.0,4.8125,,148.93013441062496,False
456.0,28.69658189106196,-92.27231020138964,16.0,8.53125,,151.48569814164526,False
380.0,30.086701229983625,-88.43222066452807,16.0,41.85416666666666,,32.000823485873234,False
414.0,27.8801804606764,-90.90051433909152,16.0,5.5,,66.33987057410728,False
434.0,28.81880282226378,-91.74012409081996,15.0,6.655555555555555,,109.48118170908134,False
498.0,27.834504607077044,-96.34493306764344,15.0,6.566666666666666,,68.65260743386052,False
491.0,29.75159295237614,-90.14789854065572,15.0,72.23333333333333,,19.957823582922366,False
324.0,37.42294605373846,-77.40916759999547,15.0,8.844444444444443,WARWICK,3.080269753103137,True
496.0,28.73482684975209,-89.7169783010903,15.0,4.511111111111111,,33.54528073533249,False
279.0,28.087345855975133,-90.82225557215364,15.0,7.51111111111111,,42.0651813827442,False
210.0,18.36874909217385,-65.58528412483811,15.0,6.5777777777777775,BAHIA DE FAJARDO,6.420627588039393,True
398.0,33.294934630733486,-117.89547636006014,15.0,5.533333333333333,,35.777468559026445,False
392.0,28.39725792139415,-88.19053970580202,15.0,19.83333333333333,,186.2246567800621,False
395.0,28.61410706371704,-90.25182039704876,15.0,9.177777777777775,,37.70600198551889,False
370.0,33.609115846828715,-118.62675179315757,15.0,5.7444444444444445,,21.23851006196634,False
364.0,28.58707172740805,-90.39481549036718,15.0,4.011111111111111,,33.48707802711978,False
416.0,44.47474362588081,-124.11382326312848,15.0,27.111111111111107,WALDPORT,5.9339809824090155,True
419.0,28.619882909691626,-88.25238873731004,15.0,36.022222222222226,,169.0103396127169,False
188.0,49.507946271212106,-123.99548952963433,15.0,9.755555555555556,,29.066665261524317,False
217.0,42.13983767084879,-73.90943748959275,15.0,94.6111111111111,CATSKILL,9.847412901739744,True
227.0,46.25285855156734,-124.61661326392704,15.0,6.222222222222222,,43.861706293737974,False
442.0,28.85894162381903,-91.12159425023285,15.0,10.544444444444444,,61.31901793137342,False
459.0,28.254139865210007,-91.7406367294999,12.0,7.611111111111111,,104.13565926805364,False
499.0,33.18249245501498,-117.96180407540857,11.0,5.0606060606060606,,37.88736418506739,False
484.0,33.28429870498039,-117.96538763108452,8.0,6.395833333333333,,33.44818829402822,False
375.0,18.200543790041884,-69.77686222093793,5.0,9.2,,29.99311675317898,False
